"","location_id","X","sex","age_start","age_end","year_start","year_end","mean","standard_error","measure","ow","bmi","fpg","location_name","region_name"
"152",44,8645,"Female",75,79,1995,1995,1.72195480106e-05,3.70809640376914e-05,"Sincidence",0.39804718314817,25.32025,5.38295768017608,"Bosnia and Herzegovina","Central Europe"
"153",44,2124,"Male",0,4,1995,1995,1.04e-05,1e-04,"Sincidence",0.162959452309385,24.7466670438447,0,"Bosnia and Herzegovina","Central Europe"
"154",44,11463,"Male",70,74,2000,2000,1.79712221505e-05,4.41234999707377e-05,"Sincidence",0.54139623844262,25.3564572939917,5.41200903102498,"Bosnia and Herzegovina","Central Europe"
"155",44,11462,"Male",65,69,2000,2000,1.77561137214e-05,4.42332511859624e-05,"Sincidence",0.557353182914882,25.3564572939917,5.44291618368831,"Bosnia and Herzegovina","Central Europe"
"156",44,11454,"Male",90,94,2000,2000,2.98068203328e-05,3.80848185073753e-05,"Sincidence",0.367434464822334,25.3564572939917,5.32826081044395,"Bosnia and Herzegovina","Central Europe"
"157",44,8643,"Female",65,69,1995,1995,1.46276586917e-05,3.84033808470534e-05,"Sincidence",0.665060491341291,25.32025,5.39635189505699,"Bosnia and Herzegovina","Central Europe"
"158",44,1021,"Male",0,4,2000,2000,6.3e-05,1e-04,"Sincidence",0.22215733931997,25.3564572939917,0,"Bosnia and Herzegovina","Central Europe"
"159",44,2132,"Male",10,14,1990,1990,5.07e-05,1e-04,"Sincidence",0.0845842092915279,24.5373375413432,0,"Bosnia and Herzegovina","Central Europe"
"160",44,8642,"Female",60,64,1995,1995,1.40423339142e-05,3.87020214252053e-05,"Sincidence",0.643888439997494,25.32025,5.29186652695127,"Bosnia and Herzegovina","Central Europe"
"161",44,11455,"Male",95,99,2000,2000,3.36484925288e-05,3.61247456558828e-05,"Sincidence",0,25.3564572939917,0,"Bosnia and Herzegovina","Central Europe"
"162",44,451,"Male",15,18,1998,2010,8.4e-05,1e-04,"Sincidence",0.124421178222519,25.6380443424525,0,"Bosnia and Herzegovina","Central Europe"
"163",44,11460,"Male",55,59,2000,2000,2.26074888076e-05,4.17580143323942e-05,"Sincidence",0.5564908840451,25.3564572939917,5.23381888287474,"Bosnia and Herzegovina","Central Europe"
"164",44,11187,"Male",50,54,1995,1995,2.77862875019e-05,3.91157215478585e-05,"Sincidence",0.520934872287557,24.7466670438447,4.95701540166505,"Bosnia and Herzegovina","Central Europe"
"165",44,1022,"Male",5,9,2000,2000,9.4e-05,1e-04,"Sincidence",0.143656045575565,25.3564572939917,0,"Bosnia and Herzegovina","Central Europe"
"166",44,11186,"Male",45,49,1995,1995,3.28601526247e-05,3.65269672835853e-05,"Sincidence",0.477513008440741,24.7466670438447,4.83430065891961,"Bosnia and Herzegovina","Central Europe"
